"","KnowledgeAssessmentID","RecentVersion","KnowledgeAssessmentName","ExamID","QuestionName","CorrectAnswer","QuestionID","TaxonomyURIorName"
"357","3d97d090-50b3-469f-a402-9bb921a76c5f",1,"RN: Pediatric Assessment",472,"Which one of the following is considered a reliable indicator for assessing the adequacy of fluid resuscitation in a 3-year-old child who suffered partial-and full-thickness burns to 25% of her body?","Urine output","d0a474e0-5be4-44b4-a957-c23697e85a64","Pediatric Care"
"358","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"The perianesthesia nurse is aware that hypotension, pruritus, and wheezing may occur after the administration of morphine due to what physiologic response?","Histamine release","260d7e05-c58b-4187-b71f-25f7352053b5","Nursing: Registered Nurse - RN"
"359","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"An 8-year-old boy will be admitted to Phase I PACU after surgery for testicular torsion. It is 1 am and the on-call PACU staff, consisting of one qualified PACU RN and preoperative unit RN, arrives. What is true about the adequacy of the staffing in this situation according to ASPAN guidelines?","This staffing meets ASPAN guidelines for safe staffing.","30b8349e-8e3d-42ad-ae6e-feaa808306fe","Post Anesthesia Care"
"360","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"Midazolam (Versed®) is often administered preoperatively prior to induction. What is the primary pharmacokinetic property of midazolam when given in this situation?","Anxiolytic","aa670e8f-6984-483e-bcd5-f83eef82f10a","Nursing: Registered Nurse - RN"
"361","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"An 89-year-old patient arrives in PACU after a colectomy for diverticulitis. The patient’s weight is 61 kg, his temperature is 37.5&deg; C, and he is shivering. A coworker asks if you would like to obtain an order for meperidine (Demerol®) to manage the shivering. The best response is:","“No, that drug should be avoided in the elderly because of a toxic metabolite, normeperidine, which causes tremors, muscle twitching, agitation, and seizures.”","c7db7ea2-57a2-4679-92c1-9f612be93ab7","Nursing: Registered Nurse - RN"
"362","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"A patient underwent a stellate ganglion block for complex regional pain syndrome. Shortly after the injection, the patient exhibited symptoms of hoarseness and ipsilateral facial drooping and pupil constriction. To what condition does the perianesthesia nurse attribute these findings?","Horner’s syndrome, an expected side effect following a stellate ganglion block","d6a8581a-c58a-4bd2-ad7c-361817057334","Nursing: Registered Nurse - RN"
"363","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"An 89-year-old patient arrives in PACU after a colectomy for diverticulitis. The patient’s weight is 61 kg, his temperature is 37.5&deg; C, and he is shivering. A coworker asks if you would like to obtain an order for meperidine (Demerol®) to manage the shivering. The best response is:","“No, that drug should be avoided in the elderly because of a toxic metabolite, normeperidine, which causes tremors, muscle twitching, agitation, and seizures.”","f0ac731e-ea8b-48ff-9910-a2f7e38b08e9","Post Anesthesia Care"
"364","68c2ff4d-7a34-4f70-bffc-afbfcfc19722",1,"RN: Perianesthesia Assessment",485,"A 37-year-old female patient with a history of obstructive sleep apnea arrives in PACU status post gastric bypass surgery. Bedside capnography is in use. The perianesthesia nurse is aware that normal partial expired tidal volume of carbon dioxide (PetCO<sub>2</sub>) readings are:","35-40 mmHg.","e7cd099d-2b0c-4c2c-aa4d-c38310e54366","Post Anesthesia Care"
"365","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"Prevention of percutaneous sharps injuries in perioperative settings can be obtained by:","utilizing a no-touch technique when loading suture.","3b305904-e038-4f06-b74c-8d903f72d714","Nursing: Registered Nurse - RN"
"366","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"Prevention of percutaneous sharps injuries in perioperative settings can be obtained by:","utilizing a no-touch technique when loading suture.","d284dc22-efc6-4893-8793-93e72e673bdb","Surgery"
"367","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"Physical characteristics of _______________ include capillarity, diameter, tensile strength and memory.","suture","54ca1198-7716-4976-bc39-bd009bcc48bb","Surgery"
"368","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"Chlorhexidine gluconate (CHG) skin prep solutions must be used with caution on certain areas of the body. The most likely result of applying CHG to certain areas of the head is:","ear disorders.","f30dfa30-05df-4cf3-973b-cac1a50dcfc9","Nursing: Registered Nurse - RN"
"369","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"Surgical site infections (SSIs) are far too common and preventing them remains a high priority. SSIs can result in an increase in patient readmissions, disfigurement, mortality, pain, suffering, and a significant cost increase to facilities. According to the Institute of Healthcare Improvement, _______% of clean-case SSIs is preventable.","40-60","f0e403cf-a1ad-4bf4-97cb-ebb4bf040649","Surgery"
"370","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"The steam sterilization process that involves pumping action for air evacuation is the _______ cycle.","prevac","d53e0c25-fb94-4359-ad4c-0718cc92b679","Perioperative"
"371","68c2c0e0-0308-4ec6-b820-0e421da089d7",1,"RN: Perioperative Assessment",508,"The meaning of the acronym RSI as used in the surgical setting means:","retained surgical items.","db1e8c9c-0885-4249-93fc-6108c65dd250","Surgery"
"372","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"What is one of the most important preventive measures for all healthcare providers caring for postpartum women?","Frequent and thorough washing of hands","e8c6675b-29dc-4f15-8b3b-5f97e8f5958c","Nursing: Registered Nurse - RN"
"373","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"Mrs. K is a 31-year-old patient who delivered by cesarean section yesterday. She has verbalized persistent and increasing nipple pain with breastfeeding. An appropriate intervention would be to:","encourage continuation of breastfeeding with assistance from a lactation consultant to assess for proper latch and sucking.","883a8e9b-78e1-4e4c-bae6-6b5abf14cc38","Nursing: Registered Nurse - RN"
"374","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"What is the most critical time of the postpartum period?","First 24 hours after birth","608d6188-7521-426e-aa91-2c8127ffce19","Nursing: Registered Nurse - RN"
"375","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"At the time of discharge, the nurse instructed the patient about danger signs that should be reported. Which of the following is a danger sign?","Persistent bright-red bleeding and/or large clots","3b37b3ab-454c-4d85-ab2b-7fc84c9d6899","Postpartum"
"376","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"A patient, gravida 5 para 4014, is breastfeeding her infant. She reports having afterpains. What would be an appropriate nursing intervention?","Just prior to breastfeeding, give her an analgesic and tell her to empty her bladder.","ef180d94-d7b8-4e36-8797-089c8a78ed0c","Postpartum"
"377","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"Which of the following maternal diseases is a contraindication for breastfeeding?","Human immunodeficiency virus (HIV)","77eb1ca8-176a-4c24-a420-70513cbb06f7","Nursing: Registered Nurse - RN"
"378","f63b305d-09ed-4220-a855-8f83d98a7bce",1,"RN: Postpartum Assessment",406,"Which of the following symptoms would be most significant in a postpartum patient with antiphospholipid syndrome (APS)?","Unilateral calf swelling and tenderness","51828cc9-6fbd-449b-bb06-e3bd8cc9a02a","Postpartum"
"379","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Which laboratory study is the primary diagnostic tool for evaluation of hematologic and immune status?","Complete blood count (CBC)","0a3b5cc1-c0d6-4cbd-8639-9b7002ec978b","Progressive Care"
"380","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Upon admission to the progressive care unit, the nurse should assess ABCDEs to evaluate the condition of the patient and prioritize any urgent findings. The ABCDE acronym stands for:","airway, breathing, circulation, diagnostics, equipment.","dfd3faba-0593-403b-885c-5efbff557837","Progressive Care"
"381","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"You are assigned to care for a patient with a right pleural chest tube in place. Upon assessment of the wet suction water seal drainage system, you note continuous bubbling in the water seal chamber. The appropriate nursing action would be to:","evaluate the drainage system for an air leak.","4cf846fe-3bcf-4221-8d5e-9996e43cedf5","Progressive Care"
"382","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Patient teaching/education begins with an assessment of the patient and family. Important considerations include communication barriers, patient condition, and knowledge level of the individuals being taught. Education should not begin until the patient and family are able to comprehend and synthesize the information. This is referred to as:","learning readiness.","c7dfb763-04de-4272-b424-58691127b55a","Nursing: Registered Nurse - RN"
"383","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"Mrs. Marshall was admitted to your surgical progressive care unit after repair of an abdominal aortic aneurysm. Her husband and son have been at her bedside continuously and are planning to stay through the night in spite of posted visiting hours. The best therapeutic action would be to:","assess the patient’s response to family presence.","fb13e217-4d41-403d-abe7-f8c6d74ba214","Progressive Care"
"384","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"The square wave test is performed on all hemodynamic pressure systems to ensure accuracy of measurements. The square wave test is performed by:","fast flushing.","fcdc1062-c69f-4099-928e-d390100fecdd","Progressive Care"
"385","9fd59f29-14be-4eec-9bc4-da1039af7fc6",1,"RN: Progressive Care Assessment",434,"On the horizontal axis of the ECG tracing paper, each small box is equal to:","0.04 seconds.","be47b661-66af-47c6-8581-f83ac6917eab","Nursing: Registered Nurse - RN"
"386","97a31324-80d0-4030-8c31-2905695fe66c",1,"RN: Telemetry Assessment",487,"A patient is admitted to the telemetry unit with chest pain. An hour after admission, the patient develops a narrow complex tachycardia with a regular rate of 160. The patient’s vital signs are: BP 100/65, P 160, R 20 and O<sub>2</sub> saturation of 95% on room air. What course of action would be most appropriate for this patient?","Adenosine (Adenocard&reg;) IV","2025e79d-1520-446d-a76a-c41a05d270f8","Nursing: Registered Nurse - RN"
"387","97a31324-80d0-4030-8c31-2905695fe66c",2,"RN: Telemetry Assessment",487,"A patient is being discharged on cortisol replacement therapy. The nurse knows that education has been completed when the patient states:","“I will weigh myself daily.”","42012387-a21d-4108-bc5f-3bac8a6d59f5","RN: Telemetry Assessment"
"388","97a31324-80d0-4030-8c31-2905695fe66c",2,"RN: Telemetry Assessment",487,"You are about to complete a patient’s 12-lead ECG. Pre-procedure education should:","remind the patient to be as still as possible during the ECG.","3b2a43f2-1717-41eb-a288-5facb79e761f","RN: Telemetry Assessment"
"389","97a31324-80d0-4030-8c31-2905695fe66c",2,"RN: Telemetry Assessment",487,"A patient is receiving a unit of blood and begins to display signs and symptoms of a transfusion reaction. What primary nursing action should the nurse take?","Stop the blood transfusion.","ce844829-1a88-4a0b-9541-49ff2cc7e921","Emergency: General"
"390","97a31324-80d0-4030-8c31-2905695fe66c",2,"RN: Telemetry Assessment",487,"The most common lethal arrhythmia in the first hour of a myocardial infarction is:","ventricular fibrillation.","2481f1ed-3ab6-49be-8424-00d8884a6b6e","Nursing: Registered Nurse - RN"
"391","97a31324-80d0-4030-8c31-2905695fe66c",2,"RN: Telemetry Assessment",487,"A patient completed a seizure at her bedside. The nurse should:","assess her neurological checks and vital signs.","49bb1d14-4bb9-4163-a40a-477dac23a292","HealthStream Assess"
"392","97a31324-80d0-4030-8c31-2905695fe66c",1,"RN: Telemetry Assessment",487,"Which of the following is a potential complication of cardiopulmonary bypass?","Dysrhythmias","0ee0363e-700d-42b8-b840-cb9b04976032","Cardiac Care"
"393","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"Whether the COTA or OT measures range of motion depends upon the supervising OT&#39;s direction, state licensure laws, and service competency.","TRUE","1e7e608d-0d6f-40cb-83e6-dd192567f6b7","Occupational Therapy Aide"
"394","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"If a client has shown little to no progress for 1 month of regular treatments, what should the COTA recommend to the OT supervisor?","OT treatment should be discontinued.","bd9ee80a-d9a3-42db-8461-f0582338bc11","Occupational Therapy Assistant"
"395","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"The COTA is performing neuromuscular control activities with a client whose right upper extremity muscle strength has been graded as poor. The COTA should start with passive range of motion exercises to stimulate a proprioceptive stretch reflex.","TRUE","b85ff1be-2707-439e-8859-1f18204c472e","Occupational Therapy Aide"
"396","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"Tom has decreased hand strength because of rheumatoid arthritis. He enjoys cooking, but he has difficulty opening jars and cans. The best recommendation for Tom would be:","adaptive equipment, such as an electric can opener.","479d6342-b4b5-405a-bef5-ec6f7f483e4b","Occupational Therapy Aide"
"397","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"The COTA is working on activities of daily living with a client named Mary. Mary is deconditioned and performs cooking tasks independently from a seated level; she would like to cook while standing. How should the COTA upgrade her short-term goals?","Client will cook from a standing position for 20 minutes with two rest breaks.","2ed8e7f3-50b8-4200-86f7-9668452e56a4","Occupational Therapy Assistant"
"398","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"The COTA must know the client’s available passive range of motion in order to assign muscle grades correctly.","TRUE","f3ce0acd-6992-4c19-8ea1-16c987c05214","Occupational Therapy Aide"
"399","4cc35aa1-5400-4366-a1be-2f90447ac05e",1,"Therapy: COTA Assessment",212,"The COTA is the primary practitioner who carries out client re-evaluation.","FALSE","05559c67-342a-470c-99e8-64cc1c964488","Occupational Therapy Aide"
"400","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"What type of exercise is used to maintain muscle strength for a muscle graded poor (2/5) when motion at the joint is either impossible or contraindicated?","Isometric exercise without resistance","15f0708d-f1e3-40ea-9b36-5c646d48fda5","Occupational Therapist"
"401","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"The correct use of cryotherapy involves:","applying it to areas with impaired circulation to numb pain.","0a1b7c4b-b073-4dc4-97b0-0ada64acd678","Occupational Therapist"
"402","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"The OT visits his home health client at 3 PM and notices that she has not taken her 9 AM medications. An adaptation that the OT may implement in order to assist her with medication management is to educate her to:","use a timer to notify her when medication is needed.","3cd8c01e-3307-4162-87d0-4be833bd97d3","Occupational Therapist"
"403","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"An arthritic client&#39;s favorite activity is gardening, and she is now having difficulty with gardening because of her condition. The best initial treatment activity to introduce is:","assisting the client to purchase appropriate adaptive garden tools.","cb9da5dc-8baa-4df5-83da-9202c1f05335","Occupational Therapist"
"404","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"The client has been successful in using a long-handled reacher to assist him in the kitchen. After a few weeks, re-evaluation of the client reveals that his range of motion and strength has improved. The next thing the OT should prescribe is:","creation of a new goal for reaching kitchen items without adaptive equipment.","d71ec75b-ebc2-4d0e-87a6-244f6ceb8bf7","Occupational Therapist"
"405","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"The client&#39;s knee has been buckling recently while ambulating in her home. The best intervention for the OT to implement is:","modifying the home environment to decrease the risk of falls.","3f0dfa10-dc73-4470-aff7-5202b91ba268","Occupational Therapist"
"406","67012535-ad91-47b8-b70c-2244d9e59529",1,"Therapy: Occupational Therapist (OT) Assessment",523,"The client has met all goals for independent living, muscle strength, and range of motion. On the final scheduled visit, the OT notices that the client left the stove on while cooking and kept the garage door open with the back door unlocked. The OT&#39;s next action should be to:","call the doctor for more visits and create a new goal for safety awareness.","f2525eaf-dfa6-40e6-92ba-7cf8281a995a","Occupational Therapist"
"407","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"Ataxia is most often characterized by:","impaired motor coordination.","1aee70e2-4a2d-4ce7-987f-9ced0c6f8af5","Physical Therapist"
"408","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"You are muscle testing your patient’s biceps. The patient is able to move through the full range of motion against full resistance. What is this patient’s muscle grade?","5","762c3175-1719-4f28-a227-6777ec3c3cb5","Diagnostic Tests"
"409","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"Performance of _____________________ is commonly used in the treatment of benign paroxysmal positional vertigo.","the Epley maneuver","5bb2702f-74dc-48e2-b2a5-a6e42d985cba","Physical Therapist"
"410","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"Both the McMurray test and Apley grind test are positive when you assess your patient. You, therefore, deduce involvement of the:","meniscus.","07728f20-964d-4097-abc0-3c7de2c21196","Diagnostic Tests"
"411","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"______________________ is an appropriate recommendation for a patient with Achilles tendonitis.","Using a heel lift","e47e7c17-18a8-490d-ad07-d89474b6cfc1","Orthopedic Disorders"
"412","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"The most appropriate proprioceptive neuromuscular facilitation (PNF) technique for the treatment goal of soft tissue elongation is:","contract-relax.","d280f75e-1373-40cb-b3f1-15a36139b54a","Orthopedic Care"
"413","67dfb286-67bf-4e7f-bd9e-37554b21d68b",1,"Therapy: Physical Therapist (PT) Assessment",471,"The _____________ test aids in the diagnosis of an anterior cruciate tear.","anterior drawer","055c9a69-7f86-4384-ad5b-33f70d5f0a28","Diagnostic Tests"
"414","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"One sign of muscle fatigue is the:","use of substitute motions.","2739deac-54e3-4c00-ab16-faa968c71126","Physical Therapist Aide"
"415","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"Proper plyometric landing position requires the patient to keep her shoulders in alignment with her knees, placing the center of gravity over her body’s base of support.","TRUE","abfa57f0-eb1f-4a5a-a102-f79b1eeecd62","Physical Therapist Assistant"
"416","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"One example of a functional exercise that would aid in helping a patient perform a stand-to-sit transition is the:","squat.","0abad9a2-afff-4b9a-b854-5884c15bc6f5","Physical Therapist Assistant"
"417","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"Aerobic training enables a muscle to reach maximum force in the shortest possible time and is used to increase power.","FALSE","d891665c-5222-48cf-bb27-0822c8df8cfa","Physical Therapist Aide"
"418","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"The mobilization technique requiring active participation of the patient and utilizing muscular facilitation and inhibition is:","muscle energy technique.","2e4d6c6a-bd26-470d-aabf-c1677079b890","Physical Therapist Assistant"
"419","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"Microstreaming, or microscale eddying, which takes place near any small, vibrating object, occurs around the gas bubbles set into oscillation by cavitation.","TRUE","6ee09d81-c3c7-4382-867a-fd89c12f5adc","Physical Therapist Assistant"
"420","89e3e9fd-d2f4-43d4-8aed-dee4ed3f48cb",1,"Therapy: Physical Therapy Assistant (PTA) Assessment",260,"The use of a cold pack is indicated to meet the goal of decreasing inflammation.","TRUE","5b14774d-fb8c-4c82-8b68-679c4c3ae2ff","Physical Therapist Assistant"
"421","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"Damage near the cortex of the dominant temporal lobe may result in:","Wernicke’s aphasia.","5428642e-d4ae-4036-875d-4311dd20e253","Speech-Language Pathologist"
"422","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"If the velopharyngeal mechanisms do not adequately separate the oral and nasal cavity during vocal phonation or swallowing, the result is:","velopharyngeal inadequacy (VPI).","1eb0a0ac-8bc9-4a29-80db-203fb4f64e27","Speech-Language Pathologist"
"423","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"When a patient has a wet/gurgling vocal quality following meals, the nurse should notify the:","speech language pathologist (SLP).","abb08944-14ba-46ae-8023-182f067c0d9d","Speech-Language Pathologist"
"424","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"Which of the following is a high tech solution for augmentative and alternative communication (AAC)?"," Texting","fc2a5523-e9ed-445d-9b75-2f80488e2925","Speech-Language Pathologist"
"425","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"The tenth (X) cranial nerve is called the _______________ nerve.","vagus","34fe8b7c-85e2-4289-b5e5-e63085cc9a26","Speech-Language Pathologist"
"426","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"What type of augmentative and alternative communication (AAC) would be helpful to a patient with a recent traumatic brain injury, who has decreased cognitive function, is unable to express wants or needs verbally, and has limited use of fine motor skills?","Large pictures on laminated cardstock","8d547909-d2df-4358-a6de-036ad6865383","Speech-Language Pathologist"
"427","dd5f6814-a43c-4d8a-bf88-d91121d3478b",1,"Therapy: Speech Language Pathologist Assessment",469,"Expressive skills are demonstrated by:","making personal needs understood.","debbfae2-df17-4035-9be4-5141c532f49b","Speech-Language Pathologist"
